latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-42.892635,-71.619331,337.5,0.45,0.39,2015-03-24,1830,N,VIIRS,n,1,297.05,33.67,D,3
-42.896225,-71.6185,345.44,0.45,0.39,2015-03-24,1830,N,VIIRS,n,1,313.92,65.9,D,0
-42.899189,-71.612358,367,0.45,0.39,2015-03-24,1830,N,VIIRS,l,1,337.4,65.9,D,0
-42.899803,-71.617584,333.77,0.45,0.39,2015-03-24,1830,N,VIIRS,n,1,299.97,65.9,D,0
-42.503498,-71.926086,325.09,0.45,0.39,2015-03-24,1830,N,VIIRS,l,1,298.18,3.25,D,0
-42.902775,-71.611488,367,0.45,0.39,2015-03-24,1830,N,VIIRS,l,1,333.83,71.31,D,0
-42.907578,-71.620964,339.06,0.45,0.39,2015-03-24,1830,N,VIIRS,n,1,310.57,133.59,D,0
-42.911163,-71.62014,333.44,0.45,0.39,2015-03-24,1830,N,VIIRS,n,1,298.64,49.65,D,0
-42.881969,-71.622978,367,0.45,0.39,2015-03-24,1830,N,VIIRS,l,1,335.04,258.88,D,3
-42.883144,-71.632904,332.16,0.45,0.39,2015-03-24,1830,N,VIIRS,n,1,297.04,12.5,D,0
-42.150333,-71.621368,353.44,0.44,0.38,2015-03-24,1830,N,VIIRS,n,1,326.56,27.92,D,0
-42.139523,-71.624077,304.91,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,288.03,1.15,N,3
-42.141388,-71.609612,325.26,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,284.79,7.64,N,0
-42.140728,-71.6147,330.39,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,293.35,10.91,N,3
-42.137203,-71.614029,314.07,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,285.84,2.72,N,0
-42.137844,-71.609039,367,0.43,0.38,2015-03-25,0554,N,VIIRS,h,1,293.52,7,N,0
-42.134331,-71.608315,334.05,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,288,7,N,0
-42.131493,-71.602341,316.33,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,284.69,3.17,N,0
-42.130806,-71.607613,332.53,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,290.86,3.17,N,0
-42.359402,-71.580467,299.95,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,283.49,1.58,N,0
-42.358646,-71.586578,302.02,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,284.38,1.58,N,0
-42.360401,-71.579338,295.74,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,281.14,1.05,N,0
-42.359615,-71.585327,306.23,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,286.01,2.54,N,0
-42.356113,-71.584435,298.07,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,283.3,1.3,N,0
-42.352623,-71.58345,302.54,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,285.35,1.3,N,0
-42.34914,-71.582428,309.07,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,288.18,2.44,N,0
-42.348362,-71.588387,313.73,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,288.23,2.44,N,0
-42.344887,-71.587296,326.02,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,290.09,2.44,N,0
-42.1273,-71.606819,302.1,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,283.46,3.17,N,0
-42.127975,-71.601608,329.89,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,286.15,3.17,N,0
-42.124454,-71.600891,318.68,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,286.15,12.76,N,0
-42.121605,-71.594994,318.44,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,285.11,6.98,N,0
-42.120937,-71.600197,346.21,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,299,12.76,N,0
-42.117424,-71.599396,304.99,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,283.69,1.21,N,0
-42.115658,-71.613159,301.69,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,288.7,1.08,N,3
-42.118076,-71.594337,337.9,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,287.78,5.34,N,0
-42.112202,-71.612022,303.06,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,290.78,1.08,N,3
-42.114552,-71.593704,330.29,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,288.42,5.34,N,0
-42.109856,-71.602142,298.86,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,287.85,0.98,N,0
-42.108681,-71.611305,308.09,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,290.87,13.16,N,3
-42.106377,-71.601112,299.54,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,288.74,0.98,N,0
-42.105789,-71.60569,332.55,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,294.71,13.16,N,3
-42.105202,-71.610283,345.62,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,308.35,13.16,N,3
-42.102905,-71.600067,313.3,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,291.55,5.49,N,0
-42.101711,-71.609367,306.5,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,288.35,2.83,N,3
-42.102318,-71.604622,338.2,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,292.78,2.83,N,3
-42.885792,-71.619705,328.47,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,287.92,2.53,N,3
-42.889294,-71.620705,307,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,283.91,2.53,N,3
-42.328308,-71.825264,307.02,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,283.04,1.24,N,0
-42.32851,-71.823936,305.4,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,282.92,1.01,N,0
-42.908478,-71.627304,298.64,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,286.64,1.48,N,0
-42.907772,-71.632973,330.36,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,284.94,3.82,N,0
-42.903526,-71.637924,310.33,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,282.9,3.82,N,0
-42.904236,-71.632187,326.7,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,287.93,3.82,N,0
-42.885052,-71.625465,298.09,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,286.2,2.53,N,3
-42.881542,-71.624474,331.01,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,290.7,3.33,N,3
-42.878029,-71.623512,318.07,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,286.47,3.33,N,3
-42.877293,-71.629303,306.27,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,291.3,2.14,N,0
-42.876534,-71.635178,303.64,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,288.87,2.14,N,0
-42.875755,-71.641212,296.2,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,285.57,1.11,N,0
-42.874981,-71.647194,296.79,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,284.95,1.11,N,0
-42.873531,-71.658508,298.29,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,282.82,1.71,N,0
-42.873039,-71.634132,305.93,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,289.49,6.6,N,3
-42.872272,-71.640068,305.26,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,289.51,1.59,N,0
-42.871521,-71.645943,307.41,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,288.63,1.59,N,0
-42.870789,-71.651642,301.14,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,285.49,2.25,N,0
-42.873787,-71.628288,338.87,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,293.1,6.6,N,3
-42.868786,-71.638985,307.71,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,289.71,1.59,N,0
-42.868019,-71.644936,309.95,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,289.26,1.59,N,0
-42.870285,-71.627251,345.49,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,293.98,6.6,N,3
-42.869541,-71.633087,332.66,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,296.93,6.6,N,3
-42.866772,-71.62632,300.37,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,284.22,11.97,N,3
-42.864506,-71.64402,314.57,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,290.71,10.65,N,3
-42.863712,-71.6502,309.21,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,281.5,2.42,N,0
-42.866043,-71.632042,354.2,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,300.43,11.97,N,3
-42.865284,-71.637955,331.86,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,296.9,10.65,N,3
-42.859463,-71.655083,309.41,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,279.89,2.42,N,0
-42.862541,-71.631012,322.49,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,287.53,11.97,N,3
-42.861797,-71.636856,351.99,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,311.26,10.65,N,3
-42.861019,-71.642929,334.83,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,301.51,10.65,N,3
-42.860229,-71.649063,329.32,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,290.83,2.42,N,0
-42.858322,-71.635658,367,0.43,0.38,2015-03-25,0554,N,VIIRS,h,1,298.86,21.89,N,3
-42.857552,-71.641632,353.21,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,307.71,21.89,N,3
-42.856777,-71.64772,349.46,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,303.26,24.72,N,0
-42.856003,-71.653778,347.63,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,291.83,24.72,N,0
-42.854824,-71.634583,313.06,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,286.03,21.89,N,3
-42.854084,-71.640381,349.62,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,306.54,21.89,N,3
-42.853321,-71.646393,352.92,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,305.59,24.72,N,0
-42.852547,-71.652435,343.18,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,294.29,24.72,N,0
-42.163967,-71.626175,335.65,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,288.52,12.61,N,3
-42.161098,-71.620369,327.36,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,289.01,6.82,N,3
-42.160446,-71.625458,367,0.42,0.38,2015-03-25,0554,N,VIIRS,h,1,314.59,12.61,N,3
-42.159805,-71.63047,331.29,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,294.88,12.61,N,3
-42.157558,-71.619843,345.81,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,302.97,11.19,N,0
-42.156925,-71.624786,350.57,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,308.09,5.31,N,0
-42.1563,-71.629646,333.83,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,297.43,5.31,N,0
-42.154701,-71.613922,316.39,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,286.59,11.19,N,0
-42.153404,-71.6241,311.84,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,293.18,5.31,N,0
-42.152794,-71.62883,302.12,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,289.91,5.31,N,0
-42.154015,-71.619331,352.94,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,297.82,11.19,N,0
-42.149864,-71.62355,300.48,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,288.99,0.85,N,3
-42.151169,-71.613312,328.23,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,288.39,3.58,N,0
-42.15049,-71.618683,323.1,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,289.36,3.58,N,0
-42.146355,-71.622787,300.9,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,288.26,0.85,N,3
-42.145756,-71.627434,301.38,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,288.24,0.85,N,3
-42.147629,-71.612839,341.22,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,288.99,3.58,N,0
-42.144085,-71.612335,330.64,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,287.18,12.62,N,0
-42.139324,-71.621323,301.41,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,286.27,1.17,N,3
-42.138718,-71.626007,303.67,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,288.71,1.17,N,3
-42.140553,-71.611748,340.84,0.43,0.38,2015-03-25,0554,N,VIIRS,n,1,294.55,12.62,N,0
-42.143021,-71.624908,305.22,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,289.13,1.15,N,3
-42.144257,-71.615349,329.21,0.42,0.38,2015-03-25,0554,N,VIIRS,n,1,288.09,10.91,N,3
-42.861179,-71.63382,325.1,0.47,0.48,2015-03-25,1812,N,VIIRS,n,1,268.04,9.57,D,3
-42.160511,-71.622986,324.11,0.4,0.37,2015-03-26,0536,N,VIIRS,n,1,286.35,1.46,N,0
-42.161335,-71.618179,296.88,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,284.39,1.61,N,3
-42.163853,-71.624092,299.95,0.4,0.37,2015-03-26,0536,N,VIIRS,n,1,286.74,1.39,N,3
-42.342617,-71.586571,334.04,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,287.92,2.65,N,0
-42.128811,-71.602036,333.42,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,289.43,7.09,N,0
-42.126259,-71.596352,298.39,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,283.59,2.45,N,0
-42.125469,-71.600975,344.14,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,294.73,7.09,N,0
-42.12294,-71.595146,341.55,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,288.21,11.1,N,0
-42.122135,-71.599846,334.86,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,289.28,8.48,N,0
-42.11961,-71.594009,345.04,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,291.4,11.1,N,0
-42.11628,-71.59288,304.24,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,284.37,1.14,N,0
-42.339264,-71.585609,318.18,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,280.19,2.65,N,0
-42.338478,-71.590195,306.59,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,283.65,1.48,N,0
-42.34185,-71.591103,302.54,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,283.16,1.48,N,0
-42.13216,-71.603096,343.43,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,298.66,17.27,N,0
-42.135494,-71.60421,347.09,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,292.35,17.27,N,0
-42.138821,-71.605377,342.38,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,290.69,3.9,N,0
-42.138016,-71.610062,303.97,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,286.11,3.9,N,0
-42.141354,-71.611191,332.76,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,288.57,3.9,N,0
-42.144684,-71.612335,328.25,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,286.84,1.81,N,0
-42.145473,-71.607727,302.35,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,283.26,1.81,N,0
-42.148006,-71.613541,327.39,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,288.38,1.81,N,0
-42.874199,-71.627319,316.77,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,283.89,2.54,N,3
-42.866707,-71.630035,319.23,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,284.8,1.81,N,3
-42.867504,-71.625336,328.35,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,285.16,3.54,N,3
-42.863361,-71.629051,311.14,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,282.82,1.81,N,3
-42.862572,-71.633698,300.57,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,284.49,1.81,N,3
-42.86026,-71.647438,295.32,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,283.59,0.93,N,0
-42.856117,-71.651123,296.36,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,284.97,0.94,N,3
-42.859219,-71.632736,320.49,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,286.63,1.67,N,3
-42.855862,-71.63179,300.15,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,286.38,1.67,N,3
-42.855061,-71.636497,311.51,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,286.55,1.67,N,3
-42.854286,-71.641106,301.23,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,285,1.67,N,3
-42.852745,-71.650261,300.11,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,285.17,0.94,N,3
-42.855057,-71.634682,305.92,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,286.05,2.04,N,3
-42.852695,-71.648521,296.2,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,284.5,4.73,N,0
-42.851917,-71.653084,297.31,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,284.27,4.73,N,0
-42.854267,-71.639343,320.05,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,286.89,4.85,N,3
-42.850906,-71.638435,344.17,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,289.13,4.85,N,3
-42.850121,-71.643066,338.27,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,291.76,4.85,N,3
-42.849331,-71.647667,346.64,0.39,0.36,2015-03-26,0536,N,VIIRS,n,1,297.5,4.73,N,0
-42.148808,-71.608871,305.2,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,283.92,1.81,N,0
-42.15134,-71.614677,331.54,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,293.16,3.7,N,0
-42.15213,-71.610077,319.3,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,284.81,3.7,N,0
-42.157177,-71.621826,299.24,0.4,0.37,2015-03-26,0536,N,VIIRS,n,1,285.9,1.46,N,0
-42.154675,-71.615822,317.53,0.39,0.37,2015-03-26,0536,N,VIIRS,n,1,287.18,3.7,N,0
-42.336166,-71.595604,353.79,0.4,0.6,2015-03-26,1754,N,VIIRS,n,1,293,19.95,D,0
-42.334827,-71.591438,343.04,0.4,0.6,2015-03-26,1754,N,VIIRS,n,1,291,9.94,D,0
-42.334965,-71.594818,336.86,0.4,0.6,2015-03-26,1754,N,VIIRS,n,1,292.46,7.43,D,0
-42.121239,-71.599701,330.12,0.4,0.6,2015-03-26,1754,N,VIIRS,n,1,284.42,7.05,D,0
-42.133957,-71.601372,367,0.4,0.6,2015-03-26,1754,N,VIIRS,l,1,285.92,17.8,D,0
-42.13409,-71.60495,354.82,0.4,0.6,2015-03-26,1754,N,VIIRS,n,1,288.18,9.33,D,0
-42.140015,-71.611145,367,0.4,0.6,2015-03-26,1754,N,VIIRS,l,1,270.5,9.33,D,0
-42.139839,-71.606491,352.91,0.4,0.6,2015-03-26,1754,N,VIIRS,n,1,273.36,9.33,D,0
-42.145756,-71.612488,336.03,0.4,0.6,2015-03-26,1754,N,VIIRS,n,1,273.42,5.89,D,0
-42.126976,-71.60067,367,0.4,0.6,2015-03-26,1754,N,VIIRS,h,1,292.63,7.05,D,0
-42.122494,-71.599121,343.57,0.4,0.6,2015-03-26,1754,N,VIIRS,n,1,287.57,8.77,D,0
-42.128384,-71.604584,331.79,0.4,0.6,2015-03-26,1754,N,VIIRS,n,1,289.13,9.05,D,3
-42.128227,-71.600296,367,0.4,0.6,2015-03-26,1754,N,VIIRS,h,1,291.01,8.77,D,0
-42.341446,-71.584305,367,0.4,0.6,2015-03-26,1754,N,VIIRS,h,1,295.22,17.17,D,0
-42.341583,-71.588036,367,0.4,0.6,2015-03-26,1754,N,VIIRS,h,1,308.02,21.52,D,0
-42.341698,-71.591179,367,0.4,0.6,2015-03-26,1754,N,VIIRS,h,1,307.83,21.52,D,0
-42.341816,-71.594322,342.81,0.4,0.6,2015-03-26,1754,N,VIIRS,n,1,292.1,6.9,D,0
-42.335918,-71.588852,367,0.4,0.6,2015-03-26,1754,N,VIIRS,h,1,292.47,30.84,D,0
-42.336044,-71.592293,351.02,0.4,0.6,2015-03-26,1754,N,VIIRS,n,1,301.54,30.84,D,0
-42.122452,-71.595299,357.79,0.34,0.56,2015-03-26,1936,N,VIIRS,n,1,296.26,5.13,D,0
-42.377327,-71.621437,346.27,0.34,0.56,2015-03-26,1936,N,VIIRS,n,1,295.78,4.72,D,0
-42.129265,-71.599525,367,0.34,0.56,2015-03-26,1936,N,VIIRS,h,1,296.31,7.63,D,0
-42.134804,-71.599052,351.98,0.34,0.56,2015-03-26,1936,N,VIIRS,n,1,295.92,31.59,D,0
-42.136478,-71.605232,367,0.34,0.56,2015-03-26,1936,N,VIIRS,h,1,296.4,50.03,D,0
-42.141972,-71.604591,286.22,0.34,0.56,2015-03-26,1936,N,VIIRS,l,1,322.66,50.03,D,0
-42.144337,-71.613365,342.84,0.34,0.56,2015-03-26,1936,N,VIIRS,n,1,298.34,40.71,D,0
-42.143284,-71.609474,352.82,0.34,0.56,2015-03-26,1936,N,VIIRS,n,1,315.96,40.71,D,0
-42.140289,-71.598351,367,0.34,0.56,2015-03-26,1936,N,VIIRS,h,1,311.03,50.03,D,0
-42.149994,-71.613335,338.26,0.34,0.56,2015-03-26,1936,N,VIIRS,n,1,296.73,6.11,D,0
-42.148811,-71.608955,356.33,0.34,0.56,2015-03-26,1936,N,VIIRS,n,1,296.05,7.39,D,0
-42.156742,-71.617378,344.75,0.34,0.56,2015-03-26,1936,N,VIIRS,n,1,298.07,5.73,D,0
-42.123547,-71.599335,331.4,0.34,0.56,2015-03-26,1936,N,VIIRS,n,1,296.17,5.13,D,0
-42.12664,-71.586845,302.87,0.55,0.43,2015-03-27,0518,N,VIIRS,n,1,273.71,2.05,N,0
-42.121784,-71.589928,300,0.55,0.43,2015-03-27,0518,N,VIIRS,n,1,275.7,2.05,N,0
-42.119179,-71.582581,299.55,0.55,0.43,2015-03-27,0518,N,VIIRS,n,1,275.58,1.19,N,0
-42.143337,-71.606628,297.52,0.55,0.43,2015-03-27,0518,N,VIIRS,n,1,280.07,1.35,N,0
-42.122906,-71.584709,325.01,0.55,0.43,2015-03-27,0518,N,VIIRS,n,1,283.1,2.05,N,0
-42.147114,-71.608574,301.64,0.55,0.43,2015-03-27,0518,N,VIIRS,n,1,280.92,1.35,N,0
-42.148285,-71.603127,299.69,0.55,0.43,2015-03-27,0518,N,VIIRS,n,1,271.62,0.99,N,0
-42.150879,-71.610558,323.7,0.55,0.43,2015-03-27,0518,N,VIIRS,n,1,281.39,3.22,N,0
-42.154644,-71.612556,316.4,0.55,0.43,2015-03-27,0518,N,VIIRS,n,1,280.34,3.22,N,0
-42.157059,-71.620888,296.25,0.55,0.43,2015-03-27,0518,N,VIIRS,n,1,278.49,1.64,N,3
-42.158421,-71.614517,304.71,0.55,0.43,2015-03-27,0518,N,VIIRS,n,1,277.54,1.64,N,3
-42.164574,-71.624985,297.54,0.55,0.43,2015-03-27,0518,N,VIIRS,n,1,278.44,1.81,N,3
-42.124104,-71.57917,305.48,0.55,0.43,2015-03-27,0518,N,VIIRS,n,1,271.99,1.49,N,0
-42.339779,-71.585686,307.67,0.55,0.42,2015-03-27,0518,N,VIIRS,n,1,270.92,1.51,N,0
-42.120323,-71.577278,296.91,0.55,0.43,2015-03-27,0518,N,VIIRS,n,1,275.75,0.89,N,0
-42.157238,-71.564476,320.6,0.6,0.53,2015-03-28,0500,N,VIIRS,n,1,269.05,11.99,N,0
-42.158844,-71.558311,339.92,0.6,0.53,2015-03-28,0500,N,VIIRS,n,1,267.49,15.2,N,0
-42.191021,-71.532173,353.22,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,311.07,126.11,D,0
-42.498898,-71.939285,340.97,0.4,0.37,2015-03-28,1854,N,VIIRS,n,1,297.43,3.85,D,0
-42.507496,-71.947739,332.98,0.4,0.37,2015-03-28,1854,N,VIIRS,n,1,297.28,9.51,D,0
-42.183167,-71.56926,351.18,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,285.48,16.57,D,0
-42.179775,-71.570496,351.67,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,282.58,10.16,D,0
-42.37566,-71.624817,341.57,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,294.86,11.22,D,0
-42.372772,-71.608757,344.79,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,292.46,11.27,D,0
-42.371906,-71.603851,330.74,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,293.08,6.47,D,0
-42.378174,-71.618721,346.53,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,304.71,11.22,D,0
-42.375301,-71.602699,338.51,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,292.11,6.47,D,0
-42.377785,-71.596428,347.2,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,301.09,9.03,D,0
-42.381199,-71.595329,341.94,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,294.26,9.03,D,0
-42.387592,-71.610825,345.16,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,301.11,11.2,D,0
-42.509193,-71.93692,336.19,0.4,0.37,2015-03-28,1854,N,VIIRS,n,1,286.95,3.75,D,0
-42.875179,-71.652985,335.19,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,290.05,5.14,D,0
-42.876114,-71.658325,329.87,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,287.36,3.67,D,0
-42.374321,-71.622902,337.17,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,294.34,9.97,D,0
-42.371567,-71.607086,352.32,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,291.48,10.02,D,0
-42.385864,-71.812447,336.64,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,291.68,4.13,D,0
-42.382534,-71.813911,337.36,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,288.13,5.29,D,0
-42.374981,-71.606018,339.88,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,296.09,10.02,D,0
-42.377792,-71.622192,343.54,0.41,0.37,2015-03-28,1854,N,VIIRS,n,1,298.94,9.97,D,0
-42.508358,-71.952744,352.76,0.4,0.37,2015-03-28,1854,N,VIIRS,n,1,304.67,13.22,D,0
-42.504917,-71.953461,342.8,0.4,0.37,2015-03-28,1854,N,VIIRS,n,1,293.88,13.22,D,0
-42.195179,-71.514832,341.23,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,287.24,15.26,D,3
-42.19175,-71.515923,346.78,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,287.21,7.96,D,3
-42.188324,-71.517021,343.97,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,286.73,7.96,D,3
-42.184891,-71.51812,343.45,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,286.36,13,D,3
-42.118404,-71.574707,346.03,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,292.57,127.59,D,0
-42.117474,-71.56945,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,294.7,237.52,D,0
-42.123646,-71.583893,347.47,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,295.36,11.37,D,0
-42.122711,-71.578613,349.07,0.42,0.37,2015-03-28,1854,N,VIIRS,n,1,294.9,127.59,D,0
-42.121784,-71.573364,367,0.42,0.37,2015-03-28,1854,N,VIIRS,h,1,332.83,127.59,D,0
